Read 40 queries.
Using Bao: True
Executing queries using PG optimizer for initial training
x x 1747321603.9192452 sample_queries/q11_17e.sql 8.030191898345947 PG
x x 1747321611.7104921 sample_queries/q35_1a1508.sql 7.791187763214111 PG
x x 1747321615.7627246 sample_queries/q15_18a.sql 4.052198648452759 PG
x x 1747321616.8231783 sample_queries/q27_3c.sql 1.060417890548706 PG
x x 1747321619.474163 sample_queries/q34_1a275.sql 2.6509506702423096 PG
x x 1747321627.485166 sample_queries/q39_2a2781.sql 8.010966062545776 PG
x x 1747321627.7464402 sample_queries/q27_3c.sql 0.26124143600463867 PG
x x 1747321628.6264305 sample_queries/q28_13a.sql 0.8799474239349365 PG
x x 1747321632.3182466 sample_queries/q10_2a265.sql 3.6917800903320312 PG
x x 1747321636.4436085 sample_queries/q26_2a274.sql 4.125328063964844 PG
x x 1747321645.0467482 sample_queries/q23_19d.sql 8.603106498718262 PG
x x 1747321649.8202562 sample_queries/q4_8a122.sql 4.773475170135498 PG
x x 1747321688.6739507 sample_queries/q2_8a82.sql 38.85366201400757 PG
x x 1747321697.436386 sample_queries/q38_2a1870.sql 8.762394666671753 PG
x x 1747321700.459317 sample_queries/q26_2a274.sql 3.0228896141052246 PG
x x 1747321702.255232 sample_queries/q17_7a164.sql 1.7958812713623047 PG
x x 1747321703.2932847 sample_queries/q4_8a122.sql 1.038017749786377 PG
x x 1747321705.011021 sample_queries/q3_7a99.sql 1.7176933288574219 PG
x x 1747321705.0561192 sample_queries/q24_32a.sql 0.04505658149719238 PG
x x 1747321705.972212 sample_queries/q13_7a121.sql 0.9160566329956055 PG
x x 1747321706.0276003 sample_queries/q29_6e.sql 0.05535459518432617 PG
x x 1747321706.645372 sample_queries/q28_13a.sql 0.6177306175231934 PG
x x 1747321716.6337037 sample_queries/q38_2a1870.sql 9.988298892974854 PG
x x 1747321717.1493838 sample_queries/q31_2a39.sql 0.5156490802764893 PG
x x 1747321717.2037938 sample_queries/q29_6e.sql 0.05437517166137695 PG
Initial input channels: 10
9 0 1747323228.654822 sample_queries/q23_19d.sql 2.4763128757476807
9 1 1747323230.1467915 sample_queries/q13_7a121.sql 1.4919347763061523
9 2 1747323255.496776 sample_queries/q22_8a27.sql 25.349952220916748
9 3 1747323260.4540122 sample_queries/q11_17e.sql 4.957203149795532
9 4 1747323262.1223066 sample_queries/q5_8a423.sql 1.668257474899292
9 5 1747323271.6041873 sample_queries/q40_2a8120.sql 9.48184609413147
9 6 1747323273.3255427 sample_queries/q17_7a164.sql 1.7213139533996582
9 7 1747323273.946732 sample_queries/q33_2a156.sql 0.6211564540863037
9 8 1747323279.1709867 sample_queries/q18_7a103.sql 5.224220275878906
9 9 1747323290.94081 sample_queries/q4_8a122.sql 11.769788026809692
9 10 1747323293.023607 sample_queries/q25_13d.sql 2.0827584266662598
9 11 1747323297.704072 sample_queries/q12_17a.sql 4.680417776107788
9 12 1747323298.31459 sample_queries/q33_2a156.sql 0.6104819774627686
9 13 1747323299.9123714 sample_queries/q13_7a121.sql 1.5977473258972168
9 14 1747323301.5695093 sample_queries/q5_8a423.sql 1.6571040153503418
9 15 1747323302.7339556 sample_queries/q7_7a48.sql 1.1644103527069092
9 16 1747323302.9622085 sample_queries/q32_2a493.sql 0.22821950912475586
9 17 1747323316.624442 sample_queries/q19_2a471.sql 13.662199974060059
9 18 1747323326.1110554 sample_queries/q38_2a1870.sql 9.486577987670898
9 19 1747323330.7921138 sample_queries/q11_17e.sql 4.681024789810181
9 20 1747323333.2935295 sample_queries/q14_6a349.sql 2.5013809204101562
9 21 1747323334.2293775 sample_queries/q21_2a396.sql 0.9358131885528564
9 22 1747323338.7967653 sample_queries/q12_17a.sql 4.567352294921875
9 23 1747323354.211744 sample_queries/q4_8a122.sql 15.414944648742676
9 24 1747323357.6537476 sample_queries/q34_1a275.sql 3.4419679641723633
Initial input channels: 10
Epoch 0 training loss: 0.9508552882406447
Epoch 15 training loss: 0.38437757682469154
Epoch 30 training loss: 0.3936316658380545
Epoch 45 training loss: 0.42504319962528014
Epoch 60 training loss: 0.39608670336504775
Epoch 75 training loss: 0.28194644302129745
Epoch 90 training loss: 0.42868904241671163
Epoch 105 training loss: 0.44774773261613315
Epoch 120 training loss: 0.30948459170758724
Epoch 135 training loss: 0.3626969255920913
Epoch 150 training loss: 0.4210498150851991
Epoch 165 training loss: 0.4268827007876502
Epoch 180 training loss: 0.308894372648663
Epoch 195 training loss: 0.328885021722979
Stopped training after max epochs
Old model # regressions: 0 regression amount: 0
New model # regressions: 0 regression amount: 0
New model had no regressions.
10 0 1747323386.459458 sample_queries/q3_7a99.sql 3.033174991607666
10 1 1747323387.887737 sample_queries/q34_1a275.sql 1.4282464981079102
10 2 1747323390.4925828 sample_queries/q18_7a103.sql 2.6048121452331543
10 3 1747323390.6620898 sample_queries/q20_24b.sql 0.16947102546691895
10 4 1747323390.8959272 sample_queries/q32_2a493.sql 0.23380351066589355
10 5 1747323399.291257 sample_queries/q39_2a2781.sql 8.395297765731812
10 6 1747323403.1221712 sample_queries/q33_2a156.sql 3.830880641937256
10 7 1747323403.9717531 sample_queries/q21_2a396.sql 0.8495485782623291
10 8 1747323415.2167866 sample_queries/q39_2a2781.sql 11.245000123977661
10 9 1747323417.2360067 sample_queries/q25_13d.sql 2.0191876888275146
10 10 1747323421.0677345 sample_queries/q33_2a156.sql 3.831695795059204
10 11 1747323430.1610782 sample_queries/q40_2a8120.sql 9.09330940246582
10 12 1747323431.3941364 sample_queries/q34_1a275.sql 1.2330238819122314
10 13 1747323432.2974854 sample_queries/q27_3c.sql 0.9033143520355225
10 14 1747323432.808768 sample_queries/q31_2a39.sql 0.5112507343292236
10 15 1747323435.3046303 sample_queries/q18_7a103.sql 2.4958293437957764
10 16 1747323437.8750548 sample_queries/q26_2a274.sql 2.570390462875366
10 17 1747323450.3795855 sample_queries/q40_2a8120.sql 12.504497289657593
10 18 1747323451.1808825 sample_queries/q28_13a.sql 0.8012640476226807
10 19 1747323452.3818269 sample_queries/q10_2a265.sql 1.200911283493042
10 20 1747323455.4223828 sample_queries/q3_7a99.sql 3.040523052215576
10 21 1747323457.6253438 sample_queries/q16_26c.sql 2.202928066253662
10 22 1747323459.5417707 sample_queries/q11_17e.sql 1.916388988494873
10 23 1747323460.0497625 sample_queries/q31_2a39.sql 0.5079593658447266
10 24 1747323469.5874243 sample_queries/q38_2a1870.sql 9.537628412246704
Initial input channels: 10
Epoch 0 training loss: 2.584310713175096
Epoch 15 training loss: 0.3980017322066583
Epoch 30 training loss: 0.3563787450915889
Epoch 45 training loss: 0.3114254784427191
Epoch 60 training loss: 0.37965883079328033
Epoch 75 training loss: 0.3935120960599498
Epoch 90 training loss: 0.3479451231266323
Epoch 105 training loss: 0.37866599936234324
Epoch 120 training loss: 0.374910568720416
Epoch 135 training loss: 0.37011661419742986
Epoch 150 training loss: 0.3384056816759862
Epoch 165 training loss: 0.3477356410340259
Epoch 180 training loss: 0.3312874403046934
Epoch 195 training loss: 0.4213762928388621
Stopped training after max epochs
Old model # regressions: 0 regression amount: 0
New model # regressions: 0 regression amount: 0
New model had no regressions.
11 0 1747323498.557087 sample_queries/q14_6a349.sql 2.701875686645508
11 1 1747323501.1716 sample_queries/q26_2a274.sql 2.6144769191741943
11 2 1747323501.4198122 sample_queries/q27_3c.sql 0.24817824363708496
11 3 1747323504.0649981 sample_queries/q14_6a349.sql 2.64514422416687
11 4 1747323504.7512398 sample_queries/q33_2a156.sql 0.6862096786499023
11 5 1747323513.608262 sample_queries/q1_8a463.sql 8.85698914527893
11 6 1747323515.211448 sample_queries/q35_1a1508.sql 1.6031501293182373
11 7 1747323515.2693443 sample_queries/q29_6e.sql 0.05785560607910156
11 8 1747323515.3298092 sample_queries/q29_6e.sql 0.060426950454711914
11 9 1747323521.432309 sample_queries/q19_2a471.sql 6.102467060089111
11 10 1747323527.1508307 sample_queries/q38_2a1870.sql 5.718486785888672
11 11 1747323530.3292918 sample_queries/q10_2a265.sql 3.178428888320923
11 12 1747323530.769536 sample_queries/q21_2a396.sql 0.44021129608154297
11 13 1747323533.4974868 sample_queries/q14_6a349.sql 2.727917432785034
11 14 1747323536.0608468 sample_queries/q13_7a121.sql 2.5633277893066406
11 15 1747323539.1033742 sample_queries/q10_2a265.sql 3.0424952507019043
11 16 1747323539.1612098 sample_queries/q29_6e.sql 0.05780196189880371
11 17 1747323548.6352901 sample_queries/q12_17a.sql 9.474036931991577
11 18 1747323551.393919 sample_queries/q14_6a349.sql 2.7585928440093994
11 19 1747323554.200509 sample_queries/q26_2a274.sql 2.806553363800049
11 20 1747323555.8335829 sample_queries/q35_1a1508.sql 1.633033275604248
11 21 1747323559.6682103 sample_queries/q18_7a103.sql 3.8345935344696045
11 22 1747323560.9972718 sample_queries/q34_1a275.sql 1.3290207386016846
11 23 1747323562.7631583 sample_queries/q30_18c.sql 1.7658500671386719
11 24 1747323574.1110287 sample_queries/q6_16b.sql 11.347835779190063
Initial input channels: 10
Epoch 0 training loss: 1.5376132194484984
Epoch 15 training loss: 0.47471809422685984
Epoch 30 training loss: 0.3547955013456799
Epoch 45 training loss: 0.31544135439963567
Epoch 60 training loss: 0.387614274308795
Epoch 75 training loss: 0.3889504028927712
Epoch 90 training loss: 0.41535174527338575
Epoch 105 training loss: 0.3704009595371428
Epoch 120 training loss: 0.3744329061536562
Epoch 135 training loss: 0.31907178177720025
Epoch 150 training loss: 0.4202562861499332
Epoch 165 training loss: 0.4015763597119422
Epoch 180 training loss: 0.44445634438168435
Epoch 195 training loss: 0.3613806040514083
Stopped training after max epochs
Old model # regressions: 0 regression amount: 0
New model # regressions: 0 regression amount: 0
New model had no regressions.
12 0 1747323606.0183148 sample_queries/q3_7a99.sql 3.0098142623901367
12 1 1747323614.3204327 sample_queries/q9_5a48.sql 8.302081108093262
12 2 1747323616.7432394 sample_queries/q23_19d.sql 2.4227678775787354
12 3 1747323618.5881617 sample_queries/q5_8a423.sql 1.8448882102966309
12 4 1747323619.4807656 sample_queries/q21_2a396.sql 0.8925693035125732
12 5 1747323619.6431332 sample_queries/q20_24b.sql 0.16232585906982422
12 6 1747323630.8526456 sample_queries/q26_2a274.sql 11.209472179412842
12 7 1747323632.1070845 sample_queries/q10_2a265.sql 1.254406213760376
12 8 1747323635.0744529 sample_queries/q36_7a136.sql 2.967332363128662
12 9 1747323637.389048 sample_queries/q13_7a121.sql 2.314554214477539
12 10 1747323659.2608569 sample_queries/q32_2a493.sql 21.8717622756958
12 11 1747323664.5106504 sample_queries/q12_17a.sql 5.249753713607788
12 12 1747323678.916782 sample_queries/q26_2a274.sql 14.406089544296265
12 13 1747323681.1263335 sample_queries/q1_8a463.sql 2.209517478942871
12 14 1747323684.176672 sample_queries/q7_7a48.sql 3.050305128097534
12 15 1747323684.3537157 sample_queries/q20_24b.sql 0.17700648307800293
12 16 1747323686.8279355 sample_queries/q23_19d.sql 2.4741859436035156
12 17 1747323687.8136876 sample_queries/q21_2a396.sql 0.9857189655303955
12 18 1747323690.2536232 sample_queries/q14_6a349.sql 2.4398999214172363
12 19 1747323690.9548104 sample_queries/q33_2a156.sql 0.7011556625366211
12 20 1747323691.7889426 sample_queries/q21_2a396.sql 0.8340988159179688
12 21 1747323693.990394 sample_queries/q1_8a463.sql 2.20141339302063
12 22 1747323694.8526566 sample_queries/q21_2a396.sql 0.8622279167175293
12 23 1747323697.286187 sample_queries/q23_19d.sql 2.433495044708252
12 24 1747323706.8444571 sample_queries/q39_2a2781.sql 9.558237552642822
Initial input channels: 10
Epoch 0 training loss: 1.629432319917462
Epoch 15 training loss: 0.4460557804188945
Epoch 30 training loss: 0.453348119827834
Epoch 45 training loss: 0.37119493227113376
Epoch 60 training loss: 0.4115021073005416
Epoch 75 training loss: 0.3806927007707683
Epoch 90 training loss: 0.3917635076425292
Epoch 105 training loss: 0.4123720499602231
Epoch 120 training loss: 0.37672286345200107
Epoch 135 training loss: 0.45459807867353613
Epoch 150 training loss: 0.3330617885697972
Epoch 165 training loss: 0.33000391044399957
Epoch 180 training loss: 0.3702213872562755
Epoch 195 training loss: 0.43214802647178824
Stopped training after max epochs
Old model # regressions: 0 regression amount: 0
New model # regressions: 0 regression amount: 0
New model had no regressions.
13 0 1747323740.3858273 sample_queries/q18_7a103.sql 2.6771934032440186
13 1 1747323746.5270047 sample_queries/q14_6a349.sql 6.141134977340698
13 2 1747323772.7265766 sample_queries/q22_8a27.sql 26.199538230895996
13 3 1747323774.6893537 sample_queries/q30_18c.sql 1.962742567062378
13 4 1747323774.8541603 sample_queries/q20_24b.sql 0.16476655006408691
13 5 1747323780.9903357 sample_queries/q14_6a349.sql 6.136122226715088
13 6 1747323783.417217 sample_queries/q23_19d.sql 2.426846981048584
13 7 1747323789.1447926 sample_queries/q8_6a505.sql 5.727540969848633
13 8 1747323795.260391 sample_queries/q5_8a423.sql 6.1155641078948975
13 9 1747323798.0589933 sample_queries/q26_2a274.sql 2.7985661029815674
13 10 1747323800.7149656 sample_queries/q26_2a274.sql 2.655935764312744
13 11 1747323801.671627 sample_queries/q16_26c.sql 0.9566256999969482
13 12 1747323817.1012418 sample_queries/q34_1a275.sql 15.429579257965088
13 13 1747323820.1270676 sample_queries/q36_7a136.sql 3.025789499282837
13 14 1747323826.0750139 sample_queries/q1_8a463.sql 5.94791054725647
13 15 1747323826.7122893 sample_queries/q33_2a156.sql 0.6372370719909668
13 16 1747323829.5112727 sample_queries/q14_6a349.sql 2.7989485263824463
13 17 1747323830.0362408 sample_queries/q21_2a396.sql 0.5249321460723877
13 18 1747323830.2068348 sample_queries/q20_24b.sql 0.17055797576904297
13 19 1747323835.5838637 sample_queries/q39_2a2781.sql 5.376986980438232
13 20 1747323835.8132403 sample_queries/q32_2a493.sql 0.22933578491210938
13 21 1747323835.8704627 sample_queries/q29_6e.sql 0.05718731880187988
13 22 1747323838.417799 sample_queries/q26_2a274.sql 2.547302722930908
13 23 1747323840.1605322 sample_queries/q30_18c.sql 1.7426962852478027
13 24 1747323840.8567076 sample_queries/q28_13a.sql 0.6961410045623779
Initial input channels: 10
Epoch 0 training loss: 1.1609849060575168
Epoch 15 training loss: 0.35555959058304626
Epoch 30 training loss: 0.3754071593284607
Epoch 45 training loss: 0.4145694753775994
Epoch 60 training loss: 0.37988459194699925
Epoch 75 training loss: 0.39061355280379456
Epoch 90 training loss: 0.3890999046464761
Epoch 105 training loss: 0.3697909101222952
Epoch 120 training loss: 0.3572164460395773
Epoch 135 training loss: 0.3548766163488229
Epoch 150 training loss: 0.34412055400510627
Epoch 165 training loss: 0.3421830494577686
Epoch 180 training loss: 0.4177823029458523
Epoch 195 training loss: 0.4115292307299872
Stopped training after max epochs
Old model # regressions: 0 regression amount: 0
New model # regressions: 0 regression amount: 0
New model had no regressions.
14 0 1747323882.441862 sample_queries/q1_8a463.sql 8.931045055389404
14 1 1747323888.4543996 sample_queries/q40_2a8120.sql 6.012501001358032
14 2 1747323893.5974376 sample_queries/q39_2a2781.sql 5.143003463745117
14 3 1747323893.6470327 sample_queries/q24_32a.sql 0.04956388473510742
14 4 1747323894.5373049 sample_queries/q25_13d.sql 0.8902342319488525
14 5 1747323896.0330884 sample_queries/q7_7a48.sql 1.4957497119903564
14 6 1747323899.2110472 sample_queries/q10_2a265.sql 3.177924871444702
14 7 1747323905.0272381 sample_queries/q38_2a1870.sql 5.816157579421997
14 8 1747323907.308893 sample_queries/q16_26c.sql 2.2816219329833984
14 9 1747323908.0348103 sample_queries/q17_7a164.sql 0.7258846759796143
14 10 1747323936.8471222 sample_queries/q22_8a27.sql 28.812278270721436
14 11 1747323937.0842001 sample_queries/q32_2a493.sql 0.23704266548156738
14 12 1747323937.5232975 sample_queries/q21_2a396.sql 0.43903636932373047
14 13 1747323937.581545 sample_queries/q29_6e.sql 0.058213233947753906
14 14 1747323937.6382458 sample_queries/q29_6e.sql 0.05666065216064453
14 15 1747323949.4405348 sample_queries/q6_16b.sql 11.802248239517212
14 16 1747323949.9767704 sample_queries/q31_2a39.sql 0.5362005233764648
14 17 1747323955.5241647 sample_queries/q1_8a463.sql 5.547359228134155
14 18 1747323956.1442556 sample_queries/q33_2a156.sql 0.6200504302978516
14 19 1747323957.7283018 sample_queries/q30_18c.sql 1.5839393138885498
14 20 1747323958.1756647 sample_queries/q21_2a396.sql 0.4473264217376709
14 21 1747323962.1009526 sample_queries/q36_7a136.sql 3.925253391265869
14 22 1747323965.2267392 sample_queries/q10_2a265.sql 3.12575101852417
14 23 1747323970.0387468 sample_queries/q9_5a48.sql 4.8119728565216064
14 24 1747323985.5191638 sample_queries/q4_8a122.sql 15.48038101196289
Initial input channels: 10
Epoch 0 training loss: 1.4593886683881283
Epoch 15 training loss: 0.38643553376197814
Epoch 30 training loss: 0.35794758319854736
Epoch 45 training loss: 0.3540027570724487
Epoch 60 training loss: 0.37769667863845824
Epoch 75 training loss: 0.3771649581193924
Epoch 90 training loss: 0.33600072413682935
Epoch 105 training loss: 0.3337809094786644
Epoch 120 training loss: 0.36868259504437445
Epoch 135 training loss: 0.38468064963817594
Epoch 150 training loss: 0.46102030962705615
Epoch 165 training loss: 0.3511264687776566
Epoch 180 training loss: 0.35684618562459947
Epoch 195 training loss: 0.27283263579010963
Stopped training after max epochs
Old model # regressions: 0 regression amount: 0
New model # regressions: 0 regression amount: 0
New model had no regressions.
15 0 1747324026.1654 sample_queries/q12_17a.sql 6.063976287841797
15 1 1747324029.4418123 sample_queries/q36_7a136.sql 3.2763750553131104
15 2 1747324030.9468946 sample_queries/q15_18a.sql 1.505040168762207
15 3 1747324035.6858027 sample_queries/q9_5a48.sql 4.73887300491333
15 4 1747324035.9231215 sample_queries/q27_3c.sql 0.23728442192077637
15 5 1747324045.251412 sample_queries/q37_2a1291.sql 9.32825517654419
15 6 1747324047.403167 sample_queries/q1_8a463.sql 2.1517186164855957
15 7 1747324050.8332584 sample_queries/q34_1a275.sql 3.430049419403076
15 8 1747324055.6112468 sample_queries/q11_17e.sql 4.7779529094696045
15 9 1747324060.9651814 sample_queries/q39_2a2781.sql 5.353883266448975
15 10 1747324063.094265 sample_queries/q1_8a463.sql 2.1290478706359863
15 11 1747324065.3816457 sample_queries/q16_26c.sql 2.287346839904785
15 12 1747324068.0099115 sample_queries/q26_2a274.sql 2.6282317638397217
15 13 1747324068.0677507 sample_queries/q29_6e.sql 0.05780506134033203
15 14 1747324074.400904 sample_queries/q11_17e.sql 6.333114385604858
15 15 1747324079.9859648 sample_queries/q16_26c.sql 5.585025310516357
15 16 1747324080.1176314 sample_queries/q24_32a.sql 0.13162446022033691
15 17 1747324115.2260315 sample_queries/q2_8a82.sql 35.10836672782898
15 18 1747324120.9736948 sample_queries/q35_1a1508.sql 5.74762749671936
15 19 1747324122.4497173 sample_queries/q15_18a.sql 1.4759883880615234
15 20 1747324124.9994624 sample_queries/q3_7a99.sql 2.5497117042541504
15 21 1747324127.7923765 sample_queries/q23_19d.sql 2.7928807735443115
15 22 1747324132.9910233 sample_queries/q9_5a48.sql 5.198614835739136
15 23 1747324135.419454 sample_queries/q23_19d.sql 2.428394317626953
15 24 1747324138.0524669 sample_queries/q26_2a274.sql 2.6329615116119385
Initial input channels: 10
Epoch 0 training loss: 2.1375831357306905
Epoch 15 training loss: 0.5486234956317477
Epoch 30 training loss: 0.41067225389458517
Epoch 45 training loss: 0.27974995553355525
Epoch 60 training loss: 0.33019950861732167
Epoch 75 training loss: 0.29701829743054176
Epoch 90 training loss: 0.40837153130107456
Epoch 105 training loss: 0.31226749980339297
Epoch 120 training loss: 0.3610916098717738
Epoch 135 training loss: 0.29323389422562385
Epoch 150 training loss: 0.23706311070256764
Epoch 165 training loss: 0.3984404255256609
Epoch 180 training loss: 0.2886451599360616
Epoch 195 training loss: 0.32236864466082166
Stopped training after max epochs
Old model # regressions: 0 regression amount: 0
New model # regressions: 0 regression amount: 0
New model had no regressions.
16 0 1747324179.2775614 sample_queries/q23_19d.sql 5.762224912643433
16 1 1747324180.2024975 sample_queries/q13_7a121.sql 0.9249007701873779
16 2 1747324183.6653292 sample_queries/q7_7a48.sql 3.462796449661255
16 3 1747324184.174606 sample_queries/q31_2a39.sql 0.5092422962188721
16 4 1747324190.2700975 sample_queries/q38_2a1870.sql 6.095456123352051
16 5 1747324192.4570818 sample_queries/q16_26c.sql 2.186950206756592
16 6 1747324193.0429935 sample_queries/q28_13a.sql 0.58587646484375
16 7 1747324193.2054312 sample_queries/q20_24b.sql 0.16240310668945312
16 8 1747324198.7593098 sample_queries/q1_8a463.sql 5.553846120834351
16 9 1747324198.8871326 sample_queries/q24_32a.sql 0.12778782844543457
16 10 1747324199.497347 sample_queries/q33_2a156.sql 0.610175371170044
16 11 1747324200.6125603 sample_queries/q27_3c.sql 1.115177869796753
16 12 1747324202.2169516 sample_queries/q35_1a1508.sql 1.6043446063995361
16 13 1747324206.982752 sample_queries/q9_5a48.sql 4.765758037567139
16 14 1747324207.4961162 sample_queries/q31_2a39.sql 0.5133297443389893
16 15 1747324216.113958 sample_queries/q39_2a2781.sql 8.61780858039856
16 16 1747324221.714294 sample_queries/q8_6a505.sql 5.600303411483765
16 17 1747324227.1250668 sample_queries/q8_6a505.sql 5.410717248916626
16 18 1747324255.7192423 sample_queries/q22_8a27.sql 28.59414029121399
16 19 1747324261.766689 sample_queries/q40_2a8120.sql 6.0474114418029785
16 20 1747324263.3587835 sample_queries/q35_1a1508.sql 1.5920591354370117
16 21 1747324266.51308 sample_queries/q10_2a265.sql 3.1542603969573975
16 22 1747324268.1892126 sample_queries/q3_7a99.sql 1.676098108291626
16 23 1747324279.8541179 sample_queries/q5_8a423.sql 11.664868831634521
16 24 1747324288.0325959 sample_queries/q5_8a423.sql 8.178426265716553
Initial input channels: 10
Epoch 0 training loss: 4.454637051656328
Epoch 15 training loss: 0.45415426328264435
Epoch 30 training loss: 0.4710255239544244
Epoch 45 training loss: 0.39883286640818777
Epoch 60 training loss: 0.389869244961903
Epoch 75 training loss: 0.40943232769596166
Epoch 90 training loss: 0.3405931616394684
Epoch 105 training loss: 0.2910550733193241
Epoch 120 training loss: 0.33326761424541473
Epoch 135 training loss: 0.2914295782302988
Epoch 150 training loss: 0.2836077991102276
Epoch 165 training loss: 0.32461395474343463
Epoch 180 training loss: 0.34250857796648454
Epoch 195 training loss: 0.2633497382289377
Stopped training after max epochs
Old model # regressions: 0 regression amount: 0
New model # regressions: 0 regression amount: 0
New model had no regressions.
17 0 1747324354.1453695 sample_queries/q22_8a27.sql 28.626373052597046
17 1 1747324364.2966065 sample_queries/q37_2a1291.sql 10.151198863983154
17 2 1747324381.7250369 sample_queries/q40_2a8120.sql 17.428390502929688
17 3 1747324384.3444438 sample_queries/q26_2a274.sql 2.6193735599517822
17 4 1747324384.962402 sample_queries/q33_2a156.sql 0.6179234981536865
17 5 1747324385.093621 sample_queries/q24_32a.sql 0.13118267059326172
17 6 1747324393.7181773 sample_queries/q6_16b.sql 8.624520063400269
17 7 1747324393.7756188 sample_queries/q29_6e.sql 0.05740523338317871
17 8 1747324403.811324 sample_queries/q19_2a471.sql 10.035673379898071
17 9 1747324406.3708 sample_queries/q26_2a274.sql 2.5594420433044434
17 10 1747324406.8879106 sample_queries/q31_2a39.sql 0.5170750617980957
17 11 1747324407.0195765 sample_queries/q24_32a.sql 0.13163065910339355
17 12 1747324435.8998513 sample_queries/q22_8a27.sql 28.880239963531494
17 13 1747324436.5227208 sample_queries/q33_2a156.sql 0.6228377819061279
17 14 1747324436.9767833 sample_queries/q21_2a396.sql 0.454026460647583
17 15 1747324439.225487 sample_queries/q28_13a.sql 2.2486705780029297
17 16 1747324448.1565838 sample_queries/q13_7a121.sql 8.931058406829834
17 17 1747324448.5810323 sample_queries/q21_2a396.sql 0.4244048595428467
17 18 1747324451.2834704 sample_queries/q14_6a349.sql 2.702406167984009
17 19 1747324453.4660513 sample_queries/q28_13a.sql 2.1825456619262695
17 20 1747324481.2293422 sample_queries/q22_8a27.sql 27.76325488090515
17 21 1747324481.361435 sample_queries/q24_32a.sql 0.13205742835998535
17 22 1747324486.2724512 sample_queries/q11_17e.sql 4.9109766483306885
17 23 1747324490.8492687 sample_queries/q9_5a48.sql 4.5767822265625
17 24 1747324494.7423024 sample_queries/q18_7a103.sql 3.8929991722106934
Initial input channels: 10
Epoch 0 training loss: 0.9516355271140734
Epoch 15 training loss: 0.40602216919263207
Epoch 30 training loss: 0.385330264767011
Epoch 45 training loss: 0.389206895728906
Epoch 60 training loss: 0.36616428891817726
Epoch 75 training loss: 0.3686268040910363
Epoch 90 training loss: 0.3674071083466212
Epoch 105 training loss: 0.34973777160048486
Epoch 120 training loss: 0.3693458157281081
Epoch 135 training loss: 0.32965228458245593
Epoch 150 training loss: 0.4417348726342122
Epoch 165 training loss: 0.4007307017842929
Epoch 180 training loss: 0.43660689890384674
Epoch 195 training loss: 0.3338207451005777
Stopped training after max epochs
Old model # regressions: 0 regression amount: 0
New model # regressions: 0 regression amount: 0
New model had no regressions.
18 0 1747324537.650783 sample_queries/q10_2a265.sql 3.22921085357666
18 1 1747324561.5377185 sample_queries/q31_2a39.sql 23.886901140213013
18 2 1747324563.4329045 sample_queries/q11_17e.sql 1.8951494693756104
18 3 1747324565.0397136 sample_queries/q30_18c.sql 1.6067709922790527
18 4 1747324573.6656473 sample_queries/q6_16b.sql 8.625898838043213
18 5 1747324578.6578412 sample_queries/q12_17a.sql 4.992151498794556
18 6 1747324579.6865482 sample_queries/q27_3c.sql 1.028672695159912
18 7 1747324585.7217696 sample_queries/q40_2a8120.sql 6.0351879596710205
18 8 1747324591.7219934 sample_queries/q19_2a471.sql 6.0001912117004395
18 9 1747324593.1824923 sample_queries/q15_18a.sql 1.4604644775390625
18 10 1747324594.7527382 sample_queries/q12_17a.sql 1.5702118873596191
18 11 1747324596.2630234 sample_queries/q35_1a1508.sql 1.5102510452270508
18 12 1747324601.9086318 sample_queries/q38_2a1870.sql 5.64557409286499
18 13 1747324604.4597137 sample_queries/q26_2a274.sql 2.5510449409484863
18 14 1747324606.6924698 sample_queries/q22_8a27.sql 2.232710838317871
18 15 1747324612.628802 sample_queries/q9_5a48.sql 5.9362969398498535
18 16 1747324618.5997832 sample_queries/q19_2a471.sql 5.970939636230469
18 17 1747324623.805763 sample_queries/q39_2a2781.sql 5.205944061279297
18 18 1747324626.3857014 sample_queries/q3_7a99.sql 2.5799062252044678
18 19 1747324627.415886 sample_queries/q27_3c.sql 1.030149221420288
18 20 1747324632.632123 sample_queries/q39_2a2781.sql 5.216202259063721
18 21 1747324634.900672 sample_queries/q22_8a27.sql 2.2685155868530273
18 22 1747324646.7022433 sample_queries/q6_16b.sql 11.801513433456421
18 23 1747324652.7315524 sample_queries/q37_2a1291.sql 6.029274225234985
18 24 1747324670.786225 sample_queries/q32_2a493.sql 18.054637670516968
